id,left,top,right,bottom,부유물질 
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,24.84526500
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,25.41913900
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,26.14535600
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,25.40894400
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,25.87747400
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,26.39935300
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,26.13032200
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,26.50742600
7824,127.125000000000000,34.700000000000003,127.150000000000006,34.675000000000004,26.78763100
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.09468180
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.43732740
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.53474310
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,6.69012380
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.29062930
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.57433460
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,6.40440950
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.16823500
16050,128.275000000000006,34.899999999999999,128.300000000000011,34.875000000000000,7.53397500
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,17.48565900
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,17.04382500
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,16.44612400
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,15.77145700
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,18.01083000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,17.29469600
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,16.43559400
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,15.59063700
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,18.94703000
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,17.75147600
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,16.50221900
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,15.43187200
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.99348260
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.64675180
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,6.84559960
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.71760650
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.54112980
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,6.97423380
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.44264620
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.51810650
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.32185500
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.09468180
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.43732740
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,7.53474310
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,18.82776900
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,18.17146500
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,17.58008000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,17.01064000
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,18.08749700
